,collection_geoloc_x,collection_geoloc_y,collect_from,delivery_geoloc_x,delivery_geoloc_y,deliver_by,load_Size
105,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
106,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
107,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
108,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
109,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
110,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
111,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
112,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
113,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
114,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
115,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
116,-2.128300666809082,57.150849481304334,Fri Aug 19 2016 16:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.111111111
117,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
118,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
119,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
120,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
121,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
