collection_geoloc,collect_from,delivery_geoloc,deliver_by,job_id,list_of_vehicle_type,nb_of_vehicle,nb_of_items_on_job,no_of_Artics,load_Size,no_of_vehicles_notArtic,abilities
"-2.2131441000000223,57.20545299999999",Fri Feb 03 2017 14:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022868,Artic,1,2,1,0.5,0,
"-2.0642709732055664,57.11734815677611",Fri Feb 03 2017 14:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Fri Feb 03 2017 18:00:00 GMT+0000 (GMT),1022874,18 Tonner,1,1,0,0.5,1,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.2135090827941895,57.210045919199636",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022721,Artic # Artic,2,3,2,0.666666667,0,
"-2.2135090827941895,57.210045919199636",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022721,Artic # Artic,2,3,2,0.666666667,0,
"-2.2135090827941895,57.210045919199636",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022721,Artic # Artic,2,3,2,0.666666667,0,
"-2.2135090827941895,57.210045919199636",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022721,Artic # Artic,2,3,2,0.666666667,0,
"-2.2135090827941895,57.210045919199636",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022721,Artic # Artic,2,3,2,0.666666667,0,
"-2.2135090827941895,57.210045919199636",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 17:00:00 GMT+0000 (GMT),1022721,Artic # Artic,2,3,2,0.666666667,0,
"-2.069031099999961,57.1217697",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 19:00:00 GMT+0000 (GMT),1022722,Artic,1,2,1,0.5,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.069031099999961,57.1217697",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 19:00:00 GMT+0000 (GMT),1022722,Artic,1,2,1,0.5,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-1.7829501628875732,57.50913821679245",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),1022797,Artic,1,2,1,0.5,0,
"-1.7829501628875732,57.50913821679245",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),1022797,Artic,1,2,1,0.5,0,
"-2.0642709732055664,57.11734815677611",Fri Feb 03 2017 15:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Fri Feb 03 2017 18:00:00 GMT+0000 (GMT),1022869,Artic,1,1,1,1,0,
"-2.0642709732055664,57.11734815677611",Fri Feb 03 2017 17:30:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Fri Feb 03 2017 21:00:00 GMT+0000 (GMT),1022922,Artic,1,1,1,1,0,
"-2.0863197999999556,57.1418692",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.075986862182617,57.14469179751845",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022858,Artic Taut,1,2,1,0.5,0,
"-2.0863197999999556,57.1418692",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.075986862182617,57.14469179751845",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022858,Artic Taut,1,2,1,0.5,0,
"-1.7829501628875732,57.50913821679245",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022883,Artic,1,2,1,0.5,0,
"-1.7829501628875732,57.50913821679245",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022883,Artic,1,2,1,0.5,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.2131441000000223,57.20545299999999",Sat Feb 04 2017 07:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 10:00:00 GMT+0000 (GMT),1022904,Artic # Artic # Artic,3,3,3,1,0,
"-2.4642324447790998,56.731638925331445",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022463,Artic # Artic,2,2,2,1,0,
"-2.4642324447790998,56.731638925331445",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022463,Artic # Artic,2,2,2,1,0,
"-2.4642324447790998,56.731638925331445",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022463,Artic # Artic,2,2,2,1,0,
"-2.4642324447790998,56.731638925331445",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022463,Artic # Artic,2,2,2,1,0,
"-1.7829501628875732,57.50913821679245",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.1381022901656",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022884,Artic,1,2,1,0.5,0,
"-1.7829501628875732,57.50913821679245",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.1381022901656",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022884,Artic,1,2,1,0.5,0,
"-2.1948121000000356,57.21473770000001",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:30:00 GMT+0000 (GMT),1022928,Artic # Artic,2,2,2,1,0,
"-2.1948121000000356,57.21473770000001",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:30:00 GMT+0000 (GMT),1022928,Artic # Artic,2,2,2,1,0,
"-2.1948121000000356,57.21473770000001",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:30:00 GMT+0000 (GMT),1022928,Artic # Artic,2,2,2,1,0,
"-2.1948121000000356,57.21473770000001",Sat Feb 04 2017 08:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 12:30:00 GMT+0000 (GMT),1022928,Artic # Artic,2,2,2,1,0,
"-1.7829501628875732,57.50913821679245",Sat Feb 04 2017 08:30:00 GMT+0000 (GMT),"-2.0809006690979004,57.14480238877845",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022885,Artic,1,1,1,1,0,
"-1.7829501628875732,57.50913821679245",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.089129686355591,57.14181630874188",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022886,Artic,1,1,1,1,0,
,Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 19:00:00 GMT+0000 (GMT),1022902,Artic,1,1,1,1,0,
"-1.8150047000000313,57.4912753",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.075986862182617,57.14469179751845",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022932,Artic,1,3,1,0.333333333,0,
"-1.8150047000000313,57.4912753",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.075986862182617,57.14469179751845",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022932,Artic,1,3,1,0.333333333,0,
"-1.8150047000000313,57.4912753",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.075986862182617,57.14469179751845",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022932,Artic,1,3,1,0.333333333,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.0642709732055664,57.11734815677611",Sat Feb 04 2017 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Sat Feb 04 2017 12:00:00 GMT+0000 (GMT),1022934,Artic # Artic,2,5,2,0.4,0,
"-2.3418252000000166,57.2236554",Sat Feb 04 2017 09:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sat Feb 04 2017 13:00:00 GMT+0000 (GMT),1022681,Artic,1,1,1,1,0,
"-2.1294679999999744,57.061681",Sun Feb 05 2017 11:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Sun Feb 05 2017 14:00:00 GMT+0000 (GMT),1022998,Artic,1,1,1,1,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
"-2.2853539000000183,57.14863569999999",Mon Feb 06 2017 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Feb 06 2017 12:00:00 GMT+0000 (GMT),1022926,Artic # Artic # Artic # Artic # Artic # Artic # Artic,7,13,7,0.538461538,0,
